武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,防御力,バフ合計,バフ共通,元素バフ,バフ落下,パーティ元素,率ダメ,会心ダメ比率,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
赤角石塵滅砕,残響4,防御%+岩バフ+防御%,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,135381,3953.488,2353.854,2.416,0.9,1.366,0,Hydro:1、Geo:3、,0.77:1.54,2.00,,0.72:0.16,0,0,1.6
赤角石塵滅砕,残響4,防御%+岩バフ+防御%,カチーナ(灰燼以外、敵の数4以上)+フリーナ(フル)+雲菫,135381,3953.488,2353.854,2.416,0.9,1.366,0,Hydro:1、Geo:3、,0.77:1.54,2.00,,0.72:0.16,0,0,1.6
赤角石塵滅砕,残響4,防御%+岩バフ+会心率,フリーナ(フル)+雲菫+鍾離,135323,3215.26,1728.237,2.016,0.9,0.966,0,Hydro:1、Geo:3、,0.93:1.85,2.00,,0.57:0.47,0,0,1.6
赤角石塵滅砕,ファントム+華館,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+鍾離,135199,4668.375,3071.504,1.666,1.05,0.466,0,Hydro:1、Geo:3、,0.85:1.78,2.10,,0.80:0.00,0,0,1.6
螭龍の剣(完凸),ファントム4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+鍾離,135170,3539.875,2142.267,2.166,1.55,0.466,0,Hydro:1、Geo:3、,1.00:2.25,2.25,,0.44:0.73,0,0,1.6
螭龍の剣(完凸),ファントム4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+鍾離,135170,3539.875,2142.267,2.166,1.55,0.466,0,Hydro:1、Geo:3、,1.00:2.25,2.25,,0.13:1.35,0,0,1.6
赤角石塵滅砕,剣闘士4,防御%+岩バフ+会心率,シロネン(灰燼4、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),135145,3361.86,1728.237,2.306,1.09,0.866,0,Hydro:2、Geo:2、,0.93:1.85,2.00,,0.57:0.47,0,0,1.6
赤角石塵滅砕,残響4,防御%+岩バフ+会心ダメージ,フリーナ(フル)+雲菫+夜蘭(終焉、9秒平均),135090,3361.86,1728.237,2.206,1.09,0.966,0,Hydro:2、Geo:2、,0.85:2.00,2.36,,0.80:0.00,0,0,1.6
螭龍の剣(完凸),残響4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),135082,3806.255,2142.267,2.106,0.99,0.966,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.62:0.37,0,0,1.6
螭龍の剣(完凸),残響4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),135082,3806.255,2142.267,2.106,0.99,0.966,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.31:0.99,0,0,1.6
螭龍の剣(完凸),華館+剣闘士,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,135051,4498.565,2847.784,1.7,1.55,0,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.62:0.37,0,0,1.6
螭龍の剣(完凸),華館+剣闘士,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,135051,4498.565,2847.784,1.7,1.55,0,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.31:0.99,0,0,1.6
螭龍の剣(完凸),華館+残響,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,135051,4498.565,2847.784,1.7,1.55,0,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.62:0.37,0,0,1.6
螭龍の剣(完凸),華館+残響,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,135051,4498.565,2847.784,1.7,1.55,0,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.31:0.99,0,0,1.6
赤角石塵滅砕,ファントム+華館,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+鍾離,135024,4668.375,3071.504,1.2,1.05,0,0,Hydro:1、Geo:3、,0.85:2.40,2.83,,0.80:0.00,0,0,1.6
螭龍の剣(完凸),ファントム+剣闘士,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,134953,4215.719,2608.084,1.85,1.55,0,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.62:0.37,0,0,1.6
螭龍の剣(完凸),ファントム+剣闘士,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,134953,4215.719,2608.084,1.85,1.55,0,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.31:0.99,0,0,1.6
螭龍の剣(完凸),ファントム+残響,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,134953,4215.719,2608.084,1.85,1.55,0,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.62:0.37,0,0,1.6
螭龍の剣(完凸),ファントム+残響,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,134953,4215.719,2608.084,1.85,1.55,0,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.31:0.99,0,0,1.6
螭龍の剣(完凸),ファントム+華館,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),134884,4011.285,2541.767,2.566,1.55,0.866,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.62:0.37,0,0,1.6
螭龍の剣(完凸),ファントム+華館,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),134884,4011.285,2541.767,2.566,1.55,0.866,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.31:0.99,0,0,1.6
螭龍の剣(完凸),ファントム+華館,防御%+岩バフ+会心ダメージ,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),134884,4011.285,2541.767,2.566,1.55,0.866,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.62:0.37,0,0,1.6
螭龍の剣(完凸),ファントム+華館,防御%+岩バフ+会心率,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),134884,4011.285,2541.767,2.566,1.55,0.866,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.31:0.99,0,0,1.6
赤角石塵滅砕,華館+剣闘士,防御%+防御%+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),134861,5538.543,3697.121,1.45,1.05,0.4,0,Hydro:1、Geo:3、,0.85:1.78,2.10,,0.80:0.00,0,0,1.6
赤角石塵滅砕,華館+残響,防御%+防御%+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),134861,5538.543,3697.121,1.45,1.05,0.4,0,Hydro:1、Geo:3、,0.85:1.78,2.10,,0.80:0.00,0,0,1.6
赤角石塵滅砕,華館+剣闘士,防御%+防御%+防御%,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),134861,5538.543,3697.121,1.45,1.05,0.4,0,Hydro:1、Geo:3、,0.85:1.78,2.10,,0.80:0.00,0,0,1.6
赤角石塵滅砕,華館+残響,防御%+防御%+防御%,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),134861,5538.543,3697.121,1.45,1.05,0.4,0,Hydro:1、Geo:3、,0.85:1.78,2.10,,0.80:0.00,0,0,1.6
赤角石塵滅砕,長き夜の誓い4,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),134787,4574.093,2991.604,1.45,1.05,0.4,1,Hydro:1、Geo:3、,1.00:2.05,2.05,,0.67:0.27,0,0,1.6
赤角石塵滅砕,長き夜の誓い4,防御%+防御%+会心率,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),134787,4574.093,2991.604,1.45,1.05,0.4,1,Hydro:1、Geo:3、,1.00:2.05,2.05,,0.67:0.27,0,0,1.6
赤角石塵滅砕,華館+剣闘士,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,134773,3686.67,2127.737,1.916,0.9,0.866,0,Hydro:1、Geo:3、,0.93:1.85,2.00,,0.57:0.47,0,0,1.6
赤角石塵滅砕,華館+残響,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,134773,3686.67,2127.737,1.916,0.9,0.866,0,Hydro:1、Geo:3、,0.93:1.85,2.00,,0.57:0.47,0,0,1.6
赤角石塵滅砕,華館+剣闘士,防御%+岩バフ+会心率,カチーナ(灰燼以外、敵の数4以上)+フリーナ(フル)+雲菫,134773,3686.67,2127.737,1.916,0.9,0.866,0,Hydro:1、Geo:3、,0.93:1.85,2.00,,0.57:0.47,0,0,1.6
赤角石塵滅砕,華館+残響,防御%+岩バフ+会心率,カチーナ(灰燼以外、敵の数4以上)+フリーナ(フル)+雲菫,134773,3686.67,2127.737,1.916,0.9,0.866,0,Hydro:1、Geo:3、,0.93:1.85,2.00,,0.57:0.47,0,0,1.6
赤角石塵滅砕,残響4,防御%+岩バフ+会心ダメージ,フリーナ(フル)+雲菫+鍾離,134748,3215.26,1728.237,2.016,0.9,0.966,0,Hydro:1、Geo:3、,0.85:2.00,2.36,,0.80:0.00,0,0,1.6
螭龍の剣(完凸),ファントム+華館,防御%+岩バフ+会心ダメージ,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,134728,4011.285,2541.767,1.966,0.8,0.866,0,Geo:4、,0.94:1.89,2.00,,0.62:0.37,0,0,1.6
螭龍の剣(完凸),ファントム+華館,防御%+岩バフ+会心率,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,134728,4011.285,2541.767,1.966,0.8,0.866,0,Geo:4、,0.94:1.89,2.00,,0.31:0.99,0,0,1.6
螭龍の剣(完凸),残響4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,134675,3666.055,2142.267,1.916,0.8,0.966,0,Geo:4、,0.94:1.89,2.00,,0.62:0.37,0,0,1.6
螭龍の剣(完凸),残響4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,134675,3666.055,2142.267,1.916,0.8,0.966,0,Geo:4、,0.94:1.89,2.00,,0.31:0.99,0,0,1.6
赤角石塵滅砕,剣闘士4,防御%+岩バフ+会心率,ゴロー(6凸、岩2)+フリーナ(フル)+夜蘭(終焉、9秒平均),134583,4114.405,2365.987,1.906,1.09,0.466,0,Hydro:2、Geo:2、,0.98:1.95,2.00,,0.62:0.37,0,0,1.6
赤角石塵滅砕,剣闘士4,防御%+岩バフ+会心ダメージ,シロネン(灰燼4、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),134570,3361.86,1728.237,2.306,1.09,0.866,0,Hydro:2、Geo:2、,0.85:2.00,2.36,,0.80:0.00,0,0,1.6
赤角石塵滅砕,ファントム4,防御%+岩バフ+防御%,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),134567,3968.148,2353.854,2.106,1.09,0.866,0,Hydro:2、Geo:2、,0.95:1.90,2.00,,0.54:0.52,0,0,1.6
赤角石塵滅砕,ファントム4,防御%+岩バフ+防御%,カチーナ(灰燼以外、敵の数4以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),134567,3968.148,2353.854,2.106,1.09,0.866,0,Hydro:2、Geo:2、,0.95:1.90,2.00,,0.54:0.52,0,0,1.6
赤角石塵滅砕,華館4,防御%+岩バフ+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+夜蘭(終焉、9秒平均),134560,5229.815,3423.064,1.596,0.49,1.106,0,Hydro:1、Geo:3、,0.85:1.78,2.10,,0.80:0.00,0,0,1.6
赤角石塵滅砕,華館4,防御%+岩バフ+防御%,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+夜蘭(終焉、9秒平均),134560,5229.815,3423.064,1.596,0.49,1.106,0,Hydro:1、Geo:3、,0.85:1.78,2.10,,0.80:0.00,0,0,1.6
赤角石塵滅砕,ファントム4,防御%+防御%+防御%,ゴロー(6凸、岩2)+フリーナ(フル)+夜蘭(終焉、9秒平均),134477,5081.793,3297.621,1.24,1.09,0,0,Hydro:2、Geo:2、,1.00:2.00,2.00,,0.59:0.42,0,0,1.6
赤角石塵滅砕,長き夜の誓い4,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),134407,4574.093,2991.604,1.45,1.05,0.4,1,Hydro:1、Geo:3、,0.85:2.40,2.83,,0.80:0.00,0,0,1.6
赤角石塵滅砕,長き夜の誓い4,防御%+防御%+会心ダメージ,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),134407,4574.093,2991.604,1.45,1.05,0.4,1,Hydro:1、Geo:3、,0.85:2.40,2.83,,0.80:0.00,0,0,1.6
赤角石塵滅砕,華館4,防御%+防御%+会心率,ゴロー(6凸、岩2)+フリーナ(フル)+夜蘭(終焉、9秒平均),134287,5041.251,3263.264,1.33,1.09,0.24,0,Hydro:2、Geo:2、,0.98:1.95,2.00,,0.62:0.37,0,0,1.6
螭龍の剣(完凸),剣闘士4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,134244,4215.719,2608.084,2.516,1.55,0.466,0,Hydro:1、Geo:3、,0.79:1.58,2.00,,0.46:0.68,0,0,1.6
赤角石塵滅砕,華館+剣闘士,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,134200,3686.67,2127.737,1.916,0.9,0.866,0,Hydro:1、Geo:3、,0.85:2.00,2.36,,0.80:0.00,0,0,1.6
赤角石塵滅砕,華館+残響,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,134200,3686.67,2127.737,1.916,0.9,0.866,0,Hydro:1、Geo:3、,0.85:2.00,2.36,,0.80:0.00,0,0,1.6
赤角石塵滅砕,華館+剣闘士,防御%+岩バフ+会心ダメージ,カチーナ(灰燼以外、敵の数4以上)+フリーナ(フル)+雲菫,134200,3686.67,2127.737,1.916,0.9,0.866,0,Hydro:1、Geo:3、,0.85:2.00,2.36,,0.80:0.00,0,0,1.6
赤角石塵滅砕,華館+残響,防御%+岩バフ+会心ダメージ,カチーナ(灰燼以外、敵の数4以上)+フリーナ(フル)+雲菫,134200,3686.67,2127.737,1.916,0.9,0.866,0,Hydro:1、Geo:3、,0.85:2.00,2.36,,0.80:0.00,0,0,1.6
赤角石塵滅砕,長き夜の誓い4,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,134189,4385.529,2831.804,1.2,1.05,0,1,Hydro:1、Geo:3、,1.00:2.05,2.05,,0.67:0.27,0,0,1.6
赤角石塵滅砕,ファントム+剣闘士,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,134077,5067.133,3297.621,1.35,1.05,0,0,Hydro:1、Geo:3、,0.85:1.78,2.10,,0.80:0.00,0,0,1.6
赤角石塵滅砕,ファントム+残響,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,134077,5067.133,3297.621,1.35,1.05,0,0,Hydro:1、Geo:3、,0.85:1.78,2.10,,0.80:0.00,0,0,1.6
螭龍の剣(完凸),華館4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),134052,4189.198,2573.727,1.846,0.99,0.706,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.62:0.37,0,0,1.6
螭龍の剣(完凸),華館4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),134052,4189.198,2573.727,1.846,0.99,0.706,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.31:0.99,0,0,1.6
赤角石塵滅砕,残響4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫,134033,3967.805,2365.987,1.416,0.3,0.966,0,Geo:3、,1.00:2.05,2.05,,0.67:0.27,0,0,1.6
赤角石塵滅砕,残響4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),134033,3967.805,2365.987,1.416,0.3,0.966,0.28,Geo:3、Anemo:1、,1.00:2.05,2.05,,0.67:0.27,0,0,1.6
赤角石塵滅砕,ファントム+華館,防御%+岩バフ+会心率,シロネン(灰燼4、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),134014,3512.766,1967.937,2.106,1.09,0.866,0,Hydro:2、Geo:2、,0.93:1.85,2.00,,0.57:0.47,0,0,1.6
赤角石塵滅砕,華館4,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+夜蘭(終焉、9秒平均),133995,5229.815,3423.064,1.13,0.49,0.64,0,Hydro:1、Geo:3、,1.00:2.05,2.05,,0.67:0.27,0,0,1.6
赤角石塵滅砕,華館4,防御%+防御%+会心率,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+夜蘭(終焉、9秒平均),133995,5229.815,3423.064,1.13,0.49,0.64,0,Hydro:1、Geo:3、,1.00:2.05,2.05,,0.67:0.27,0,0,1.6
赤角石塵滅砕,長き夜の誓い4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,133985,4385.529,2831.804,1.666,1.05,0.466,1,Hydro:1、Geo:3、,0.85:1.78,2.10,,0.80:0.00,0,0,1.6
赤角石塵滅砕,剣闘士+長き夜の誓い,防御%+岩バフ+会心率,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,133954,4156.369,2525.787,1.316,0.3,0.866,0.25,Geo:4、,1.00:2.05,2.05,,0.67:0.27,0,0,1.6
赤角石塵滅砕,残響+長き夜の誓い,防御%+岩バフ+会心率,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,133954,4156.369,2525.787,1.316,0.3,0.866,0.25,Geo:4、,1.00:2.05,2.05,,0.67:0.27,0,0,1.6
赤角石塵滅砕,ファントム4,防御%+岩バフ+防御%,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+鍾離,133910,3821.548,2353.854,1.916,0.9,0.866,0,Hydro:1、Geo:3、,0.95:1.90,2.00,,0.54:0.52,0,0,1.6
赤角石塵滅砕,ファントム4,防御%+岩バフ+防御%,カチーナ(灰燼以外、敵の数4以上)+フリーナ(フル)+鍾離,133910,3821.548,2353.854,1.916,0.9,0.866,0,Hydro:1、Geo:3、,0.95:1.90,2.00,,0.54:0.52,0,0,1.6
赤角石塵滅砕,長き夜の誓い4,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,133811,4385.529,2831.804,1.2,1.05,0,1,Hydro:1、Geo:3、,0.85:2.40,2.83,,0.80:0.00,0,0,1.6
赤角石塵滅砕,ファントム+華館,防御%+防御%+会心率,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,133798,4856.938,3231.304,1,0.3,0.4,0,Geo:4、,1.00:2.05,2.05,,0.67:0.27,0,0,1.6
赤角石塵滅砕,残響4,防御%+岩バフ+防御%,シロネン(灰燼4、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),133795,3911.524,2194.054,2.456,1.09,1.366,0,Hydro:2、Geo:2、,0.77:1.54,2.00,,0.72:0.16,0,0,1.6
螭龍の剣(完凸),ファントム4,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+鍾離,133721,4639.203,3073.901,1.7,1.55,0,0,Hydro:1、Geo:3、,0.97:1.94,2.00,,0.28:1.04,0,0,1.6
赤角石塵滅砕,残響4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫,133655,3967.805,2365.987,1.416,0.3,0.966,0,Geo:3、,0.85:2.40,2.83,,0.80:0.00,0,0,1.6
赤角石塵滅砕,残響4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),133655,3967.805,2365.987,1.416,0.3,0.966,0.28,Geo:3、Anemo:1、,0.85:2.40,2.83,,0.80:0.00,0,0,1.6
赤角石塵滅砕,剣闘士+残響,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+鍾離,133651,4099.745,2365.987,1.516,1.05,0.466,0,Hydro:1、Geo:3、,1.00:2.05,2.05,,0.67:0.27,0,0,1.6
赤角石塵滅砕,ファントム+長き夜の誓い,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+鍾離,133644,3835.865,2365.987,1.666,1.05,0.466,0.25,Hydro:1、Geo:3、,1.00:2.05,2.05,,0.67:0.27,0,0,1.6
赤角石塵滅砕,華館4,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+夜蘭(終焉、9秒平均),133617,5229.815,3423.064,1.13,0.49,0.64,0,Hydro:1、Geo:3、,0.85:2.40,2.83,,0.80:0.00,0,0,1.6
赤角石塵滅砕,華館4,防御%+防御%+会心ダメージ,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+夜蘭(終焉、9秒平均),133617,5229.815,3423.064,1.13,0.49,0.64,0,Hydro:1、Geo:3、,0.85:2.40,2.83,,0.80:0.00,0,0,1.6
赤角石塵滅砕,剣闘士+長き夜の誓い,防御%+岩バフ+会心ダメージ,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,133577,4156.369,2525.787,1.316,0.3,0.866,0.25,Geo:4、,0.85:2.40,2.83,,0.80:0.00,0,0,1.6
赤角石塵滅砕,残響+長き夜の誓い,防御%+岩バフ+会心ダメージ,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,133577,4156.369,2525.787,1.316,0.3,0.866,0.25,Geo:4、,0.85:2.40,2.83,,0.80:0.00,0,0,1.6
赤角石塵滅砕,ファントム4,防御%+防御%+会心ダメージ,フリーナ(フル)+雲菫+夜蘭(終焉、9秒平均),133532,3779.584,2194.054,1.39,1.09,0,0,Hydro:2、Geo:2、,1.00:2.21,2.21,,0.70:0.21,0,0,1.6
赤角石塵滅砕,ファントム4,防御%+防御%+会心率,フリーナ(フル)+雲菫+夜蘭(終焉、9秒平均),133532,3779.584,2194.054,1.39,1.09,0,0,Hydro:2、Geo:2、,1.00:2.21,2.21,,0.39:0.83,0,0,1.6
螭龍の剣(完凸),剣闘士+長き夜の誓い,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,133506,3666.055,2142.267,2.166,1.55,0.466,0.25,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.62:0.37,0,0,1.6
螭龍の剣(完凸),剣闘士+長き夜の誓い,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,133506,3666.055,2142.267,2.166,1.55,0.466,0.25,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.31:0.99,0,0,1.6
螭龍の剣(完凸),残響+長き夜の誓い,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,133506,3666.055,2142.267,2.166,1.55,0.466,0.25,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.62:0.37,0,0,1.6
螭龍の剣(完凸),残響+長き夜の誓い,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,133506,3666.055,2142.267,2.166,1.55,0.466,0.25,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.31:0.99,0,0,1.6
赤角石塵滅砕,ファントム+華館,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),133490,4265.311,2605.687,1.256,0.49,0.466,0,Hydro:1、Geo:3、,1.00:2.05,2.05,,0.67:0.27,0,0,1.6
赤角石塵滅砕,ファントム+華館,防御%+岩バフ+会心ダメージ,シロネン(灰燼4、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),133443,3512.766,1967.937,2.106,1.09,0.866,0,Hydro:2、Geo:2、,0.85:2.00,2.36,,0.80:0.00,0,0,1.6
赤角石塵滅砕,ファントム+華館,防御%+防御%+会心ダメージ,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,133421,4856.938,3231.304,1,0.3,0.4,0,Geo:4、,0.85:2.40,2.83,,0.80:0.00,0,0,1.6
螭龍の剣(完凸),ファントム+華館,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),133325,4560.949,3007.584,2.1,1.55,0.4,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.62:0.37,0,0,1.6
螭龍の剣(完凸),ファントム+華館,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),133325,4560.949,3007.584,2.1,1.55,0.4,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.31:0.99,0,0,1.6
螭龍の剣(完凸),ファントム+華館,防御%+防御%+会心ダメージ,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),133325,4560.949,3007.584,2.1,1.55,0.4,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.62:0.37,0,0,1.6
螭龍の剣(完凸),ファントム+華館,防御%+防御%+会心率,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),133325,4560.949,3007.584,2.1,1.55,0.4,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.31:0.99,0,0,1.6
赤角石塵滅砕,ファントム+華館,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+夜蘭(終焉、9秒平均),133297,4453.875,2765.487,1.506,0.49,0.866,0,Hydro:1、Geo:3、,1.00:2.05,2.05,,0.67:0.27,0,0,1.6
赤角石塵滅砕,ファントム+華館,防御%+岩バフ+会心率,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+夜蘭(終焉、9秒平均),133297,4453.875,2765.487,1.506,0.49,0.866,0,Hydro:1、Geo:3、,1.00:2.05,2.05,,0.67:0.27,0,0,1.6
赤角石塵滅砕,華館4,防御%+岩バフ+防御%,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+鍾離,133294,5083.215,3423.064,1.406,0.3,1.106,0,Geo:4、,0.85:1.78,2.10,,0.80:0.00,0,0,1.6
螭龍の剣(完凸),華館+剣闘士,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),133275,4137.465,2541.767,2.416,1.55,0.866,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.62:0.37,0,0,1.6
螭龍の剣(完凸),華館+剣闘士,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),133275,4137.465,2541.767,2.416,1.55,0.866,0,Hydro:1、Geo:3、,0.94:1.89,2.00,,0.31:0.99,0,0,1.6
